V,T,O2,N2,H2,CO2,CO,AR,POL,O2_pressure,RAS,VDL,NML,plavka_NMZ,plavka_NAPR_ZAD,plavka_TIPE_FUR,plavka_ST_FURM,plavka_TIPE_GOL,plavka_ST_GOL,TST,C,NPLV
248607.234375,789.5833129882812,0.0,58.709999084472656,0.8899999856948853,24.670000076293945,14.90999984741211,0.8299999833106995,8.55,13.266782760620115,70.0,4,К   ,SC2M/ЭТ        ,МНЛС,цилиндрическая,46,5 сопловая          ,46,1574,0.073,510043
239598.4375,655.2083129882812,0.0,44.65999984741211,1.4500000476837158,19.799999237060547,33.43000030517578,0.6600000262260437,8.99,13.8671875,64.0,4,К   ,SC2M/ЭТ        ,МНЛС,цилиндрическая,47,5 сопловая          ,47,1639,0.043,510044
235210.703125,840.625,7.8400001525878915,80.13999938964844,0.0299999993294477,10.43000030517578,0.5799999833106995,0.9900000095367432,7.66,13.339119911193848,76.0,4,К   ,SC2M/ЭТ        ,МНЛС,цилиндрическая,48,5 сопловая          ,48,1658,0.09,510045
232737.328125,797.2222290039062,9.503164597201447,80.09691832337198,0.0100843879602503,8.832573725704403,0.5476793367651445,0.9896624568645459,8.63,14.6484375,75.0,4,К   ,SC2M/ЭТ        ,МНЛС,цилиндрическая,50,5 сопловая          ,50,1635,0.067,510047
235309.09375,668.75,14.220000267028807,80.30000305175781,0.0299999993294477,4.179999828338623,0.270000010728836,1.0099999904632568,9.56,14.076967239379885,67.0,4,К   ,SC2M/ЭТ        ,МНЛС,цилиндрическая,51,5 сопловая          ,51,1658,0.040999999999999995,510048
234718.109375,794.0972290039062,8.930000305175781,79.9000015258789,0.0199999995529651,9.619999885559082,0.550000011920929,0.9800000190734864,9.436826424870468,13.252314567565918,70.20790155440415,4,К   ,SC2M/ЭТ        ,МНЛС,цилиндрическая,52,5 сопловая          ,52,1661,0.064,510049
223296.015625,572.5694580078125,14.010000228881836,79.63999938964844,0.0199999995529651,5.150000095367432,0.1700000017881393,1.0199999809265137,8.57,13.411458015441895,72.0,4,К   ,SC2M/ЭТ        ,МНЛС,цилиндрическая,53,5 сопловая          ,53,1614,0.05,510050
219321.34375,590.2777709960938,13.420000076293945,80.27999877929688,0.0399999991059303,4.929999828338623,0.3199999928474426,1.0,10.504769647696476,14.033564567565918,71.27461607949412,4,К   ,SC2M/ЭТ        ,МНЛС,цилиндрическая,54,5 сопловая          ,54,1627,0.04,510051
223296.015625,644.0972290039062,12.56999969482422,80.3499984741211,0.0599999986588954,5.739999771118164,0.3000000119209289,0.9900000095367432,9.506225454545453,13.30295181274414,68.23127272727272,4,К   ,SC2M/ЭТ        ,МНЛС,цилиндрическая,55,5 сопловая          ,55,1642,0.044000000000000004,510052
224020.5,829.513916015625,8.510000228881836,81.37000274658203,0.050000000745058,8.449999809265138,0.6700000166893005,0.959999978542328,8.18649338374291,13.418692588806152,71.31947069943291,4,К   ,HRB400E.z03/ЭТ ,МНЛЗ,цилиндрическая,56,5 сопловая          ,56,1678,0.06,510053
221422.171875,717.013916015625,5.869999885559082,75.30000305175781,0.1500000059604644,11.4399995803833,6.320000171661378,0.9200000166893004,3.54,15.089699745178224,64.0,4,К   ,25Г2С          ,Изл,цилиндрическая,58,5 сопловая          ,58,1631,0.052000000000000005,510055
229633.359375,669.7916259765625,13.869999885559082,78.5199966430664,0.0099999997764825,6.1599998474121085,0.4900000095367431,0.959999978542328,5.48,15.509260177612305,73.0,4,К   ,25Г2С          ,Изл,цилиндрическая,1,5 сопловая          ,1,1638,0.053,510057
229128.796875,786.1111450195312,8.529999732971191,81.55000305175781,0.0099999997764825,8.020000457763674,0.9100000262260436,0.9800000190734864,11.83,15.653935432434082,62.0,4,К   ,SC2M/ЭТ        ,МНЛС,цилиндрическая,2,5 сопловая          ,2,1681,0.068,510058
231240.609375,877.0833740234375,1.7000000476837158,78.79000091552734,0.0199999995529651,17.110000610351562,1.4299999475479126,0.9499999880790709,3.849685908319185,15.530960083007812,74.28947368421052,4,К   ,SC2M/ЭТ        ,МНЛС,цилиндрическая,3,5 сопловая          ,3,1694,0.138,510059
229229.78125,797.2222290039062,5.369999885559082,83.23999786376953,0.0399999991059303,9.640000343322754,0.7200000286102295,0.9900000095367432,3.1,15.545427322387695,63.0,4,К   ,Ст3пс/Э        ,Изл,цилиндрическая,4,5 сопловая          ,4,1663,0.067,510060
231940.296875,701.7361450195312,12.489999771118164,81.66000366210938,0.0099999997764825,4.440000057220459,0.3799999952316284,1.0099999904632568,5.0986515748031485,15.79861068725586,68.31692913385827,4,К   ,Ст3пс/Э        ,Изл,цилиндрическая,5,5 сопловая          ,5,1697,0.065,510061
231340.6875,867.7083740234375,0.0,75.44999694824219,0.0299999993294477,21.43000030517578,2.1800000667572017,0.9100000262260436,7.36,14.156539916992188,66.0,4,К   ,4SP.z08/ЭТ     ,МНЛЗ,цилиндрическая,6,5 сопловая          ,6,1664,0.114,510062
230337.90625,793.4027709960938,8.880000114440918,81.33999633789062,0.0,8.399999618530272,0.3799999952316284,0.9900000095367432,2.85,14.322916984558105,63.0,4,К   ,Ст3пс/Э        ,Изл,цилиндрическая,7,5 сопловая          ,7,1697,0.09,510063
232637.859375,838.1944580078125,4.800000190734863,80.4800033569336,0.0299999993294477,12.850000381469727,0.8399999737739563,1.0,7.07863133640553,14.250577926635742,73.15023041474655,4,К   ,Ст3пс/Э        ,Изл,цилиндрическая,8,5 сопловая          ,8,1688,0.09,510064
235604.03125,795.1388549804688,8.060000419616701,82.77999877929688,0.0199999995529651,7.610000133514403,0.5199999809265137,1.0099999904632568,5.36844279661017,15.697338104248047,73.35487288135593,4,К   ,4SP.z08/ЭТ     ,МНЛЗ,цилиндрическая,10,5 сопловая          ,10,1705,0.08,510066
235112.265625,852.4305419921875,1.0399999618530271,81.33999633789062,0.0299999993294477,15.460000038146973,1.1399999856948853,1.0,5.598739130434782,15.697338104248047,70.28347826086957,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,11,5 сопловая          ,11,1607,0.201,510067
233729.8125,777.7777709960938,7.190000057220459,83.51000213623047,0.0299999993294477,7.710000038146973,0.5400000214576721,1.0099999904632568,9.11,15.740739822387695,71.0,4,К   ,4SP.z08/ЭТ     ,МНЛЗ,цилиндрическая,12,5 сопловая          ,12,1664,0.08,510068
231740.59375,850.6943969726562,2.150000095367432,79.97000122070312,0.0299999993294477,15.479999542236328,1.4099999666213991,0.9499999880790709,9.37,15.740739822387695,65.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,13,5 сопловая          ,13,1630,0.092,510069
239308.421875,862.8472290039062,2.369999885559082,82.95999908447266,0.050000000745058,12.140000343322756,1.4800000190734863,0.9900000095367432,8.45,15.73350715637207,69.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,14,5 сопловая          ,14,1559,0.127,510070
238533.328125,819.4444580078125,5.119999885559082,82.98999786376953,0.050000000745058,9.9399995803833,0.9300000071525574,0.9800000190734864,8.38,15.704572677612305,72.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,15,5 сопловая          ,15,1630,0.08,510071
240081.0,848.611083984375,0.8899999856948853,80.5199966430664,0.0199999995529651,16.510000228881836,1.0700000524520874,0.9900000095367432,5.48,15.73350715637207,71.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,16,5 сопловая          ,16,1629,0.08900000000000001,510072
242574.9375,874.6527709960938,4.070000171661377,80.6500015258789,0.0199999995529651,13.06999969482422,1.2000000476837158,0.9900000095367432,8.27,15.523727416992188,67.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,17,5 сопловая          ,17,1604,0.07200000000000001,510073
235800.4375,835.4166870117188,6.070000171661378,81.20999908447266,0.0099999997764825,10.989999771118164,0.7400000095367432,0.9900000095367432,8.34,15.480324745178224,67.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,18,5 сопловая          ,18,1623,0.08,510074
233927.828125,818.4027709960938,7.769999980926514,81.66000366210938,0.0199999995529651,8.979999542236328,0.5600000023841858,1.0099999904632568,5.608387096774193,15.487557411193848,75.26907946498821,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,19,5 сопловая          ,19,1640,0.08,510075
241618.78125,812.1527709960938,3.9000000953674316,81.41000366210938,0.0299999993294477,12.550000190734865,1.1100000143051147,0.9900000095367432,10.36,15.740739822387695,64.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,20,5 сопловая          ,20,1654,0.09300000000000001,510076
233729.8125,737.8472290039062,8.279999732971191,82.68000030517578,0.0433870960748003,7.28000020980835,0.6600000262260437,1.0569105128931806,9.55,15.697338104248047,65.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,21,5 сопловая          ,21,1666,0.055999999999999994,510077
234619.46875,805.5555419921875,4.730000019073486,83.11000061035156,0.0299999993294477,10.15999984741211,0.9800000190734864,0.9900000095367432,10.27,15.740739822387695,63.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,22,5 сопловая          ,22,1712,0.099,510078
235407.453125,833.6805419921875,0.5699999928474426,80.08000183105469,0.0299999993294477,16.809999465942386,1.5700000524520874,0.9399999976158142,9.18,15.552661895751953,71.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,23,5 сопловая          ,23,1619,0.08,510079
233729.8125,840.9722290039062,0.3400000035762787,81.27999877929688,0.0299999993294477,15.619999885559082,1.7599999904632568,0.9700000286102296,7.5,15.545427322387695,72.0,8,О   ,SC2/ЭТ         ,МНЛС,цилиндрическая,24,5 сопловая          ,24,1625,0.114,510080
230639.21875,813.8888549804688,5.809999942779541,83.2300033569336,0.0399999991059303,9.020000457763672,0.9100000262260436,0.9800000190734864,7.608115485564305,15.58882999420166,74.1721784776903,4,К   ,СТ3ГСП.2       ,Изл,цилиндрическая,25,5 сопловая          ,25,1684,0.08,510081
226077.671875,805.5555419921875,4.239999771118163,84.54000091552734,0.0700000002980232,8.949999809265137,1.2200000286102295,0.9900000095367432,8.76,15.726272583007812,63.0,4,К   ,4SP.z08/ЭТ     ,МНЛЗ,цилиндрическая,26,5 сопловая          ,26,1660,0.083,510082
234224.484375,809.0277709960938,4.960000038146973,83.2300033569336,0.0399999991059303,9.920000076293944,0.8700000047683716,0.9800000190734864,8.36,15.762442588806152,69.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,27,5 сопловая          ,27,1633,0.042,510083
231840.46875,768.75,9.0600004196167,81.47000122070312,0.0396363627504218,7.820000171661378,0.6299999952316284,0.9900000095367432,3.9,15.697338104248047,74.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,28,5 сопловая          ,28,1643,0.055,510084
236682.3125,805.2083129882812,7.699999809265138,80.25,0.0199999995529651,10.100000381469727,0.9700000286102296,0.9700000286102296,4.11,15.523727416992188,70.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,31,5 сопловая          ,31,1633,0.078,510087
235702.25,885.0694580078125,0.0,74.25,0.0099999997764825,22.54999923706055,2.309999942779541,0.8799999952316284,3.1308270042194093,15.675637245178224,66.28101265822785,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,32,5 сопловая          ,32,1636,0.032,510088
238824.296875,857.2916259765625,2.5399999618530282,80.80000305175781,0.0199999995529651,14.210000038146973,1.4600000381469729,0.9700000286102296,4.65,15.625,63.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,33,5 сопловая          ,33,1624,0.083,510089
242479.46875,868.75,0.9200000166893004,79.9800033569336,0.0299999993294477,16.850000381469727,1.2599999904632568,0.959999978542328,7.98,15.726272583007812,72.0,13,КП  ,SC2/ЭТ         ,МНЛС,цилиндрическая,34,5 сопловая          ,34,1606,0.085,510090
239308.421875,891.3194580078125,0.0,72.93000030517578,0.050000000745058,22.790000915527344,3.309999942779541,0.9200000166893004,6.278209321340965,15.726272583007812,72.25674570727719,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,35,5 сопловая          ,35,1640,0.113,510091
237560.921875,864.9306030273438,1.309999942779541,76.7300033569336,0.0199999995529651,19.350000381469727,1.6699999570846558,0.9200000166893004,7.54,15.422452926635742,61.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,36,5 сопловая          ,36,1590,0.073,510092
230839.84375,805.9027709960938,0.4900000095367431,72.8499984741211,0.0199999995529651,23.82999992370605,1.8999999761581419,0.9100000262260436,4.649340277777778,15.675637245178224,70.2013888888889,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,37,5 сопловая          ,37,1627,0.102,510093
231140.5,866.3194580078125,0.0,75.72000122070312,0.0399999991059303,21.3799991607666,1.940000057220459,0.9200000166893004,3.750104633781764,15.704572677612305,69.245889387145,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,38,5 сопловая          ,38,1625,0.077,510094
230940.109375,864.9306030273438,2.240000009536743,81.05999755859375,0.0299999993294477,14.100000381469727,1.6200000047683716,0.9499999880790709,7.65,15.596064567565918,67.0,4,К   ,4SP.z08/ЭТ     ,МНЛЗ,цилиндрическая,39,5 сопловая          ,39,1637,0.341,510095
235407.453125,827.7777709960938,6.6599998474121085,79.2699966430664,0.0099999997764825,12.260000228881836,0.8100000023841858,1.0,4.83,15.51649284362793,64.0,4,К   ,4SP.z08/ЭТ     ,МНЛЗ,цилиндрическая,40,5 сопловая          ,40,1683,0.048,510096
223088.59375,729.8611450195312,8.920000076293945,76.63999938964844,0.0,12.829999923706055,0.6399999856948853,0.9700000286102296,5.63,15.552661895751953,63.0,4,К   ,25Г2С          ,Изл,цилиндрическая,41,5 сопловая          ,41,1598,0.56,510097
226282.359375,861.8055419921875,0.0,69.05999755859375,0.1000000014901161,24.8700008392334,5.119999885559082,0.8500000238418579,6.27,15.740739822387695,64.0,4,К   ,Ст3пс/Э        ,Изл,цилиндрическая,42,5 сопловая          ,42,1620,0.094,510098
225667.734375,847.9166259765625,0.0,74.55000305175781,0.0700000002980232,21.84000015258789,2.640000104904175,0.9100000262260436,5.937980099502488,15.747974395751953,74.31144278606966,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,2,5 сопловая          ,2,1646,0.084,510099
231940.296875,831.9443969726562,0.0,75.69999694824219,0.050000000745058,20.43000030517578,2.9100000858306885,0.9100000262260436,6.18,15.740739822387695,69.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,3,5 сопловая          ,3,1643,0.087,510100
225770.28125,812.5,0.0,76.3499984741211,0.050000000745058,19.450000762939453,3.25,0.8999999761581421,10.57,15.71180534362793,66.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,4,5 сопловая          ,4,1644,0.038,510101
226793.265625,816.3194580078125,0.0,72.37999725341797,0.0399999991059303,22.95000076293945,3.75,0.8799999952316284,4.5394494584837535,15.740739822387695,75.28249097472923,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,5,5 сопловая          ,5,1656,0.172,510102
233134.84375,849.6527709960938,0.8799999952316284,80.12999725341797,0.0399999991059303,16.350000381469727,1.6399999856948853,0.959999978542328,8.42,15.726272583007812,64.0,4,К   ,25Г2С          ,Изл,цилиндрическая,6,5 сопловая          ,6,1659,0.032,510103
226384.640625,861.4583129882812,0.0,77.37000274658203,0.0700000002980232,18.82999992370605,2.7899999618530287,0.9399999976158142,5.79,15.71180534362793,67.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,7,5 сопловая          ,7,1650,0.14400000000000002,510104
226384.640625,717.013916015625,9.06999969482422,80.23999786376953,0.0299999993294477,8.970000267028809,0.7099999785423279,0.9900000095367432,6.58,15.697338104248047,73.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,8,5 сопловая          ,8,1642,0.065,510105
230739.546875,807.2916870117188,3.440000057220459,81.33000183105469,0.0700000002980232,12.859999656677244,1.3300000429153442,0.9800000190734864,6.92,15.740739822387695,69.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,9,5 сопловая          ,9,1665,0.076,510106
231740.59375,856.5972290039062,0.0,76.02999877929688,0.0599999986588954,19.82999992370605,3.1700000762939453,0.9100000262260436,4.38,15.71180534362793,63.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,10,5 сопловая          ,10,1673,0.129,510107
225565.140625,621.1806030273438,11.600000381469727,80.30999755859375,0.0199999995529651,6.710000038146973,0.3300000131130218,1.0199999809265137,4.97,15.697338104248047,74.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,11,5 сопловая          ,11,1660,0.059000000000000004,510108
223710.296875,862.5,0.0,68.41999816894531,0.050000000745058,24.3799991607666,6.300000190734862,0.8500000238418579,5.349336426914153,15.726272583007812,72.1508120649652,4,К   ,45             ,Изл,цилиндрическая,12,5 сопловая          ,12,1645,0.16399999999999998,510109
229128.796875,853.125,0.0,81.16000366210938,0.0700000002980232,16.309999465942386,1.4700000286102295,0.9800000190734864,5.65,15.726272583007812,72.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,13,5 сопловая          ,13,1604,0.053,510110
222048.546875,651.388916015625,10.760000228881836,82.19000244140625,0.0299999993294477,5.539999961853027,0.4099999964237213,1.0700000524520874,6.906920849420849,15.740739822387695,74.31756756756756,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,14,5 сопловая          ,14,1637,0.047,510111
221003.609375,633.6805419921875,9.619999885559082,81.7300033569336,0.0299999993294477,6.820000171661378,0.7400000095367432,1.0599999427795408,10.42,15.487557411193848,61.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,15,5 сопловая          ,15,1679,0.045,510112
225872.796875,674.3055419921875,9.210000038146973,81.97000122070312,0.0399999991059303,7.079999923706055,0.6399999856948853,1.0599999427795408,5.52,15.639467239379885,65.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,17,5 сопловая          ,17,1676,0.045,510114
222152.75,791.6666259765625,4.559999942779541,81.8499984741211,0.0700000002980232,11.420000076293945,1.1100000143051147,0.9800000190734864,7.73,15.78414249420166,72.0,13,КП  ,SC2/ЭТ         ,МНЛС,цилиндрическая,18,5 сопловая          ,18,1722,0.071,510115
222465.15625,744.4444580078125,7.28000020980835,82.16000366210938,0.0700000002980232,8.420000076293945,1.0199999809265137,1.0499999523162842,8.14,15.530960083007812,67.0,13,КП  ,SC2/ЭТ         ,МНЛС,цилиндрическая,19,5 сопловая          ,19,1634,0.057999999999999996,510116
226077.671875,749.6527709960938,6.929999828338622,81.7699966430664,0.050000000745058,9.0,1.2200000286102295,1.0299999713897705,9.21,15.690104484558105,69.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,20,5 сопловая          ,20,1635,0.062,510117
227913.234375,820.8333740234375,0.0,79.41999816894531,0.0700000002980232,16.399999618530273,3.130000114440918,0.9800000190734864,9.79,15.690104484558105,67.0,13,КП  ,SC2/ЭТ         ,МНЛС,цилиндрическая,21,5 сопловая          ,21,1605,0.037000000000000005,510118
223088.59375,739.2361450195312,7.800000190734862,81.58000183105469,0.0399999991059303,8.720000267028809,0.8100000023841858,1.0499999523162842,10.22,15.480324745178224,76.0,4,К   ,SC2/ЭТ         ,МНЛС,цилиндрическая,22,5 сопловая          ,22,1631,0.053,510119
227201.171875,827.7777709960938,0.0,77.41000366210938,0.0597468341075921,18.549999237060547,3.0199999809265137,0.959999978542328,8.1,15.704572677612305,66.0,13,КП  ,SC2/ЭТ         ,МНЛС,цилиндрическая,23,5 сопловая          ,23,1600,0.031,510120
225565.140625,814.5833129882812,0.7099999785423279,81.38999938964844,0.0900000035762786,14.670000076293945,2.1300001144409184,1.0,8.69,15.675637245178224,73.0,4,К   ,25Г2С          ,Изл,цилиндрическая,24,5 сопловая          ,24,1660,0.063,510121
221631.140625,762.1527709960938,6.5999999046325675,82.52999877929688,0.0599999986588954,8.520000457763674,1.2599999904632568,1.0299999713897705,10.68,15.415220260620115,68.0,4,К   ,25Г2С          ,Изл,цилиндрическая,25,5 сопловая          ,25,1678,0.055999999999999994,510122
219004.484375,783.6805419921875,6.1599998474121085,80.66999816894531,0.0399999991059303,11.06999969482422,1.0599999427795408,1.0,6.13,15.704572677612305,73.0,4,К   ,С255           ,МНЛЗ,цилиндрическая,27,5 сопловая          ,27,1676,0.052000000000000005,510124
220689.15625,777.4305419921875,6.309999942779541,81.5,0.0399999991059303,10.0600004196167,1.0599999427795408,1.0399999618530271,7.82,15.473090171813965,73.0,4,К   ,С255           ,МНЛЗ,цилиндрическая,28,5 сопловая          ,28,1699,0.051,510125
